     Time        Name            Data        
     10.001616   VN1600_2::AIN   15.998400   
     10.101618   VN1600_2::AIN   16.016000   
     10.201619   VN1600_2::AIN   16.016000   
     10.301621   VN1600_2::AIN   15.998400   
     10.401623   VN1600_2::AIN   16.016000   
     10.501625   VN1600_2::AIN   16.016000   
     10.601626   VN1600_2::AIN   16.016000   
     10.701628   VN1600_2::AIN   15.998400   
     10.801630   VN1600_2::AIN   16.033600   
     10.901631   VN1600_2::AIN   16.016000   
     11.001633   VN1600_2::AIN   15.998400   
     11.101635   VN1600_2::AIN   15.998400   
     11.201637   VN1600_2::AIN   16.016000   
     11.301638   VN1600_2::AIN   15.998400   
     11.401640   VN1600_2::AIN   16.016000   
     11.501642   VN1600_2::AIN   16.033600   
     11.601644   VN1600_2::AIN   16.016000   
     11.701645   VN1600_2::AIN   16.016000   
     11.801647   VN1600_2::AIN   16.016000   
     11.901649   VN1600_2::AIN   16.016000   
     12.001651   VN1600_2::AIN   16.016000   
     12.101652   VN1600_2::AIN   16.033600   
     12.201654   VN1600_2::AIN   16.016000   
     12.301656   VN1600_2::AIN   16.016000   
     12.401658   VN1600_2::AIN   16.016000   
     12.501660   VN1600_2::AIN   16.016000   
     12.601661   VN1600_2::AIN   16.016000   
     12.701663   VN1600_2::AIN   15.998400   
     12.801665   VN1600_2::AIN   16.016000   
     12.901667   VN1600_2::AIN   16.033600   
     13.001669   VN1600_2::AIN   16.016000   
     13.101670   VN1600_2::AIN   15.998400   
     13.201672   VN1600_2::AIN   16.016000   
     13.301674   VN1600_2::AIN   15.998400   
     13.401676   VN1600_2::AIN   16.016000   
     13.501678   VN1600_2::AIN   16.016000   
     13.601680   VN1600_2::AIN   15.998400   
     13.701681   VN1600_2::AIN   16.016000   
     13.801683   VN1600_2::AIN   16.033600   
     13.901685   VN1600_2::AIN   16.016000   
     14.001687   VN1600_2::AIN   16.033600   
     14.101688   VN1600_2::AIN   16.016000   
     14.201690   VN1600_2::AIN   15.998400   
     14.301692   VN1600_2::AIN   15.998400   
     14.401694   VN1600_2::AIN   16.016000   
     14.501695   VN1600_2::AIN   15.998400   
     14.601697   VN1600_2::AIN   16.016000   
     14.701699   VN1600_2::AIN   15.998400   
     14.801700   VN1600_2::AIN   16.016000   
     14.901702   VN1600_2::AIN   16.016000   
     15.001704   VN1600_2::AIN   16.016000   
     15.101705   VN1600_2::AIN   16.016000   
     15.201707   VN1600_2::AIN   16.016000   
     15.301709   VN1600_2::AIN   16.016000   
     15.401710   VN1600_2::AIN   16.016000   
     15.501712   VN1600_2::AIN   16.016000   
     15.601714   VN1600_2::AIN   16.016000   
     15.701715   VN1600_2::AIN   16.016000   
     15.801717   VN1600_2::AIN   16.033600   
     15.901719   VN1600_2::AIN   16.016000   
     16.001720   VN1600_2::AIN   16.016000   
     16.101722   VN1600_2::AIN   16.016000   
     16.201724   VN1600_2::AIN   16.016000   
     16.301725   VN1600_2::AIN   15.998400   
     16.401727   VN1600_2::AIN   16.016000   
     16.501729   VN1600_2::AIN   16.016000   
     16.601731   VN1600_2::AIN   16.016000   
     16.701732   VN1600_2::AIN   16.033600   
     16.801734   VN1600_2::AIN   16.016000   
     16.901736   VN1600_2::AIN   16.033600   
     17.001737   VN1600_2::AIN   16.016000   
     17.101739   VN1600_2::AIN   16.016000   
     17.201741   VN1600_2::AIN   16.033600   
     17.301742   VN1600_2::AIN   16.016000   
     17.401744   VN1600_2::AIN   16.016000   
     17.501746   VN1600_2::AIN   16.016000   
     17.601747   VN1600_2::AIN   16.016000   
     17.701749   VN1600_2::AIN   16.016000   
     17.801751   VN1600_2::AIN   16.016000   
     17.901753   VN1600_2::AIN   16.016000   
     18.001754   VN1600_2::AIN   16.016000   
     18.101756   VN1600_2::AIN   16.016000   
     18.201758   VN1600_2::AIN   15.998400   
     18.301760   VN1600_2::AIN   16.016000   
     18.401762   VN1600_2::AIN   16.016000   
     18.501763   VN1600_2::AIN   16.016000   
     18.601765   VN1600_2::AIN   16.016000   
     18.701767   VN1600_2::AIN   16.016000   
     18.801769   VN1600_2::AIN   15.998400   
     18.901771   VN1600_2::AIN   16.016000   
     19.001772   VN1600_2::AIN   16.016000   
     19.101774   VN1600_2::AIN   15.998400   
     19.201776   VN1600_2::AIN   16.016000   
     19.301778   VN1600_2::AIN   16.016000   
     19.401780   VN1600_2::AIN   16.016000   
     19.501781   VN1600_2::AIN   15.998400   
     19.601783   VN1600_2::AIN   16.016000   
     19.701785   VN1600_2::AIN   16.016000   
     19.801787   VN1600_2::AIN   16.016000   
     19.901788   VN1600_2::AIN   15.998400   
