     Time        Name            Data       
     10.002259   VN1600_1::AIN   8.008000   
     10.102261   VN1600_1::AIN   8.008000   
     10.202262   VN1600_1::AIN   8.008000   
     10.302264   VN1600_1::AIN   8.008000   
     10.402265   VN1600_1::AIN   8.025600   
     10.502267   VN1600_1::AIN   8.008000   
     10.602268   VN1600_1::AIN   8.025600   
     10.702270   VN1600_1::AIN   8.008000   
     10.802271   VN1600_1::AIN   7.990400   
     10.902273   VN1600_1::AIN   8.008000   
     11.002274   VN1600_1::AIN   8.008000   
     11.102276   VN1600_1::AIN   8.008000   
     11.202277   VN1600_1::AIN   8.008000   
     11.302279   VN1600_1::AIN   8.008000   
     11.402281   VN1600_1::AIN   7.990400   
     11.502282   VN1600_1::AIN   8.008000   
     11.602284   VN1600_1::AIN   7.990400   
     11.702285   VN1600_1::AIN   8.008000   
     11.802287   VN1600_1::AIN   8.008000   
     11.902289   VN1600_1::AIN   8.008000   
     12.002290   VN1600_1::AIN   7.990400   
     12.102292   VN1600_1::AIN   8.008000   
     12.202294   VN1600_1::AIN   8.008000   
     12.302295   VN1600_1::AIN   8.008000   
     12.402297   VN1600_1::AIN   7.990400   
     12.502299   VN1600_1::AIN   7.990400   
     12.602300   VN1600_1::AIN   8.008000   
     12.702302   VN1600_1::AIN   8.008000   
     12.802304   VN1600_1::AIN   7.990400   
     12.902305   VN1600_1::AIN   8.008000   
     13.002307   VN1600_1::AIN   8.008000   
     13.102309   VN1600_1::AIN   7.990400   
     13.202311   VN1600_1::AIN   7.990400   
     13.302312   VN1600_1::AIN   8.008000   
     13.402314   VN1600_1::AIN   8.008000   
     13.502316   VN1600_1::AIN   8.025600   
     13.602318   VN1600_1::AIN   8.008000   
     13.702319   VN1600_1::AIN   8.008000   
     13.802321   VN1600_1::AIN   8.025600   
     13.902323   VN1600_1::AIN   8.008000   
     14.002325   VN1600_1::AIN   8.008000   
     14.102326   VN1600_1::AIN   8.025600   
     14.202328   VN1600_1::AIN   8.008000   
     14.302330   VN1600_1::AIN   7.990400   
     14.402332   VN1600_1::AIN   8.008000   
     14.502333   VN1600_1::AIN   8.008000   
     14.602335   VN1600_1::AIN   8.008000   
     14.702337   VN1600_1::AIN   8.008000   
     14.802339   VN1600_1::AIN   7.990400   
     14.902340   VN1600_1::AIN   8.008000   
     15.002342   VN1600_1::AIN   8.008000   
     15.102344   VN1600_1::AIN   8.008000   
     15.202346   VN1600_1::AIN   8.008000   
     15.302348   VN1600_1::AIN   8.025600   
     15.402349   VN1600_1::AIN   8.008000   
     15.502351   VN1600_1::AIN   8.008000   
     15.602353   VN1600_1::AIN   8.008000   
     15.702355   VN1600_1::AIN   8.008000   
     15.802356   VN1600_1::AIN   8.008000   
     15.902358   VN1600_1::AIN   8.008000   
     16.002360   VN1600_1::AIN   7.990400   
     16.102362   VN1600_1::AIN   7.990400   
     16.202364   VN1600_1::AIN   7.990400   
     16.302365   VN1600_1::AIN   8.008000   
     16.402367   VN1600_1::AIN   8.008000   
     16.502369   VN1600_1::AIN   8.008000   
     16.602371   VN1600_1::AIN   8.008000   
     16.702372   VN1600_1::AIN   8.008000   
     16.802374   VN1600_1::AIN   7.990400   
     16.902376   VN1600_1::AIN   8.008000   
     17.002378   VN1600_1::AIN   8.008000   
     17.102380   VN1600_1::AIN   8.008000   
     17.202381   VN1600_1::AIN   8.008000   
     17.302383   VN1600_1::AIN   8.008000   
     17.402386   VN1600_1::AIN   8.008000   
     17.502388   VN1600_1::AIN   8.008000   
     17.602390   VN1600_1::AIN   7.990400   
     17.702392   VN1600_1::AIN   8.008000   
     17.802395   VN1600_1::AIN   8.025600   
     17.902397   VN1600_1::AIN   8.008000   
     18.002399   VN1600_1::AIN   8.008000   
     18.102401   VN1600_1::AIN   7.990400   
     18.202403   VN1600_1::AIN   8.008000   
     18.302405   VN1600_1::AIN   8.025600   
     18.402407   VN1600_1::AIN   8.008000   
     18.502409   VN1600_1::AIN   7.990400   
     18.602410   VN1600_1::AIN   8.008000   
     18.702412   VN1600_1::AIN   7.990400   
     18.802414   VN1600_1::AIN   8.008000   
     18.902416   VN1600_1::AIN   8.008000   
     19.002417   VN1600_1::AIN   8.008000   
     19.102419   VN1600_1::AIN   8.008000   
     19.202421   VN1600_1::AIN   7.990400   
     19.302423   VN1600_1::AIN   8.008000   
     19.402424   VN1600_1::AIN   8.025600   
     19.502426   VN1600_1::AIN   8.008000   
     19.602427   VN1600_1::AIN   7.990400   
     19.702429   VN1600_1::AIN   8.008000   
     19.802430   VN1600_1::AIN   8.008000   
     19.902432   VN1600_1::AIN   8.008000   
