     Time        Name            Data       
     5.001998    VN1600_2::AIN   7.990400   
     5.102000    VN1600_2::AIN   7.990400   
     5.202001    VN1600_2::AIN   8.008000   
     5.302003    VN1600_2::AIN   8.008000   
     5.402004    VN1600_2::AIN   7.990400   
     5.502006    VN1600_2::AIN   8.008000   
     5.602007    VN1600_2::AIN   7.990400   
     5.702009    VN1600_2::AIN   7.990400   
     5.802010    VN1600_2::AIN   7.990400   
     5.902012    VN1600_2::AIN   7.990400   
     6.002013    VN1600_2::AIN   7.990400   
     6.102015    VN1600_2::AIN   7.990400   
     6.202016    VN1600_2::AIN   8.008000   
     6.302018    VN1600_2::AIN   7.990400   
     6.402020    VN1600_2::AIN   7.990400   
     6.502021    VN1600_2::AIN   7.990400   
     6.602023    VN1600_2::AIN   7.990400   
     6.702024    VN1600_2::AIN   8.008000   
     6.802026    VN1600_2::AIN   7.990400   
     6.902027    VN1600_2::AIN   8.008000   
     7.002029    VN1600_2::AIN   7.990400   
     7.102030    VN1600_2::AIN   7.990400   
     7.202032    VN1600_2::AIN   8.008000   
     7.302034    VN1600_2::AIN   7.990400   
     7.402035    VN1600_2::AIN   7.990400   
     7.502037    VN1600_2::AIN   8.008000   
     7.602038    VN1600_2::AIN   8.008000   
     7.702040    VN1600_2::AIN   8.008000   
     7.802042    VN1600_2::AIN   7.990400   
     7.902043    VN1600_2::AIN   8.008000   
     8.002045    VN1600_2::AIN   7.990400   
     8.102046    VN1600_2::AIN   7.990400   
     8.202048    VN1600_2::AIN   7.990400   
     8.302049    VN1600_2::AIN   7.990400   
     8.402051    VN1600_2::AIN   8.008000   
     8.502053    VN1600_2::AIN   8.008000   
     8.602054    VN1600_2::AIN   7.990400   
     8.702056    VN1600_2::AIN   8.008000   
     8.802057    VN1600_2::AIN   7.990400   
     8.902059    VN1600_2::AIN   7.990400   
     9.002060    VN1600_2::AIN   7.990400   
     9.102062    VN1600_2::AIN   8.008000   
     9.202064    VN1600_2::AIN   7.990400   
     9.302065    VN1600_2::AIN   7.990400   
     9.402067    VN1600_2::AIN   7.990400   
     9.502068    VN1600_2::AIN   7.990400   
     9.602070    VN1600_2::AIN   7.990400   
     9.702071    VN1600_2::AIN   7.990400   
     9.802073    VN1600_2::AIN   7.990400   
     9.902074    VN1600_2::AIN   8.008000   
     10.002076   VN1600_2::AIN   7.990400   
     10.102078   VN1600_2::AIN   8.008000   
     10.202079   VN1600_2::AIN   7.990400   
     10.302081   VN1600_2::AIN   8.008000   
     10.402082   VN1600_2::AIN   7.990400   
     10.502084   VN1600_2::AIN   8.008000   
     10.602086   VN1600_2::AIN   8.008000   
     10.702087   VN1600_2::AIN   7.990400   
     10.802089   VN1600_2::AIN   8.008000   
     10.902090   VN1600_2::AIN   7.990400   
     11.002092   VN1600_2::AIN   7.990400   
     11.102093   VN1600_2::AIN   7.990400   
     11.202095   VN1600_2::AIN   7.990400   
     11.302096   VN1600_2::AIN   8.008000   
     11.402098   VN1600_2::AIN   8.008000   
     11.502100   VN1600_2::AIN   7.990400   
     11.602101   VN1600_2::AIN   7.990400   
     11.702103   VN1600_2::AIN   7.990400   
     11.802104   VN1600_2::AIN   7.990400   
     11.902106   VN1600_2::AIN   7.990400   
     12.002107   VN1600_2::AIN   7.990400   
     12.102109   VN1600_2::AIN   8.008000   
     12.202111   VN1600_2::AIN   7.990400   
     12.302112   VN1600_2::AIN   7.990400   
     12.402114   VN1600_2::AIN   7.990400   
     12.502115   VN1600_2::AIN   7.990400   
     12.602117   VN1600_2::AIN   7.990400   
     12.702118   VN1600_2::AIN   8.008000   
     12.802120   VN1600_2::AIN   7.990400   
     12.902122   VN1600_2::AIN   7.990400   
     13.002123   VN1600_2::AIN   7.990400   
     13.102125   VN1600_2::AIN   8.008000   
     13.202126   VN1600_2::AIN   7.990400   
     13.302128   VN1600_2::AIN   7.990400   
     13.402129   VN1600_2::AIN   7.990400   
     13.502131   VN1600_2::AIN   7.990400   
     13.602132   VN1600_2::AIN   7.990400   
     13.702134   VN1600_2::AIN   7.990400   
     13.802136   VN1600_2::AIN   7.990400   
     13.902137   VN1600_2::AIN   8.008000   
     14.002139   VN1600_2::AIN   7.990400   
     14.102140   VN1600_2::AIN   7.990400   
     14.202142   VN1600_2::AIN   8.008000   
     14.302143   VN1600_2::AIN   7.990400   
     14.402145   VN1600_2::AIN   8.008000   
     14.502146   VN1600_2::AIN   7.990400   
     14.602148   VN1600_2::AIN   7.990400   
     14.702149   VN1600_2::AIN   7.990400   
     14.802151   VN1600_2::AIN   7.990400   
     14.902152   VN1600_2::AIN   7.990400   
