     Time        Name            Data       
     20.002336   VN1600_1::AIN   8.043200   
     20.102338   VN1600_1::AIN   8.025600   
     20.202340   VN1600_1::AIN   8.025600   
     20.302343   VN1600_1::AIN   8.025600   
     20.402345   VN1600_1::AIN   8.008000   
     20.502347   VN1600_1::AIN   8.025600   
     20.602349   VN1600_1::AIN   8.025600   
     20.702352   VN1600_1::AIN   8.008000   
     20.802354   VN1600_1::AIN   8.025600   
     20.902356   VN1600_1::AIN   8.025600   
     21.002358   VN1600_1::AIN   8.025600   
     21.102361   VN1600_1::AIN   8.025600   
     21.202363   VN1600_1::AIN   8.025600   
     21.302365   VN1600_1::AIN   8.025600   
     21.402367   VN1600_1::AIN   8.025600   
     21.502370   VN1600_1::AIN   8.025600   
     21.602372   VN1600_1::AIN   8.025600   
     21.702374   VN1600_1::AIN   8.025600   
     21.802377   VN1600_1::AIN   8.025600   
     21.902379   VN1600_1::AIN   8.025600   
     22.002381   VN1600_1::AIN   8.008000   
     22.102383   VN1600_1::AIN   8.025600   
     22.202386   VN1600_1::AIN   8.025600   
     22.302388   VN1600_1::AIN   8.025600   
     22.402390   VN1600_1::AIN   8.025600   
     22.502392   VN1600_1::AIN   8.025600   
     22.602395   VN1600_1::AIN   8.025600   
     22.702397   VN1600_1::AIN   8.008000   
     22.802399   VN1600_1::AIN   8.025600   
     22.902401   VN1600_1::AIN   8.025600   
     23.002403   VN1600_1::AIN   8.025600   
     23.102406   VN1600_1::AIN   8.025600   
     23.202408   VN1600_1::AIN   8.008000   
     23.302410   VN1600_1::AIN   8.025600   
     23.402412   VN1600_1::AIN   8.025600   
     23.502414   VN1600_1::AIN   8.025600   
     23.602416   VN1600_1::AIN   8.025600   
     23.702419   VN1600_1::AIN   8.025600   
     23.802421   VN1600_1::AIN   8.025600   
     23.902423   VN1600_1::AIN   8.025600   
     24.002425   VN1600_1::AIN   8.025600   
     24.102427   VN1600_1::AIN   8.025600   
     24.202429   VN1600_1::AIN   8.025600   
     24.302431   VN1600_1::AIN   8.025600   
     24.402433   VN1600_1::AIN   8.008000   
     24.502435   VN1600_1::AIN   8.025600   
     24.602438   VN1600_1::AIN   8.008000   
     24.702440   VN1600_1::AIN   8.025600   
     24.802442   VN1600_1::AIN   8.025600   
     24.902444   VN1600_1::AIN   8.025600   
     25.002446   VN1600_1::AIN   8.008000   
     25.102448   VN1600_1::AIN   8.025600   
     25.202450   VN1600_1::AIN   8.025600   
     25.302452   VN1600_1::AIN   8.025600   
     25.402454   VN1600_1::AIN   8.025600   
     25.502456   VN1600_1::AIN   8.025600   
     25.602459   VN1600_1::AIN   8.025600   
     25.702461   VN1600_1::AIN   8.025600   
     25.802463   VN1600_1::AIN   8.025600   
     25.902465   VN1600_1::AIN   8.025600   
     26.002467   VN1600_1::AIN   8.025600   
     26.102469   VN1600_1::AIN   8.008000   
     26.202471   VN1600_1::AIN   8.025600   
     26.302473   VN1600_1::AIN   8.025600   
     26.402476   VN1600_1::AIN   8.043200   
     26.502478   VN1600_1::AIN   8.025600   
     26.602480   VN1600_1::AIN   8.025600   
     26.702482   VN1600_1::AIN   8.025600   
     26.802484   VN1600_1::AIN   8.025600   
     26.902487   VN1600_1::AIN   8.025600   
     27.002489   VN1600_1::AIN   8.008000   
     27.102491   VN1600_1::AIN   8.025600   
     27.202493   VN1600_1::AIN   8.008000   
     27.302495   VN1600_1::AIN   8.025600   
     27.402498   VN1600_1::AIN   8.025600   
     27.502500   VN1600_1::AIN   8.025600   
     27.602502   VN1600_1::AIN   8.025600   
     27.702504   VN1600_1::AIN   8.025600   
     27.802506   VN1600_1::AIN   8.025600   
     27.902509   VN1600_1::AIN   8.025600   
     28.002511   VN1600_1::AIN   8.008000   
     28.102513   VN1600_1::AIN   8.025600   
     28.202515   VN1600_1::AIN   8.043200   
     28.302518   VN1600_1::AIN   8.025600   
     28.402520   VN1600_1::AIN   8.025600   
     28.502522   VN1600_1::AIN   8.025600   
     28.602524   VN1600_1::AIN   8.025600   
     28.702526   VN1600_1::AIN   8.008000   
     28.802529   VN1600_1::AIN   8.025600   
     28.902531   VN1600_1::AIN   8.025600   
     29.002533   VN1600_1::AIN   8.025600   
     29.102535   VN1600_1::AIN   8.025600   
     29.202537   VN1600_1::AIN   8.025600   
     29.302539   VN1600_1::AIN   8.025600   
     29.402542   VN1600_1::AIN   8.025600   
     29.502544   VN1600_1::AIN   8.025600   
     29.602546   VN1600_1::AIN   8.025600   
     29.702548   VN1600_1::AIN   8.025600   
     29.802550   VN1600_1::AIN   8.025600   
     29.902552   VN1600_1::AIN   8.025600   
     30.002554   VN1600_1::AIN   8.025600   
