     Time        Name            Data        
     5.002295    VN1600_2::AIN   16.016000   
     5.102297    VN1600_2::AIN   16.033600   
     5.202299    VN1600_2::AIN   16.033600   
     5.302301    VN1600_2::AIN   16.016000   
     5.402303    VN1600_2::AIN   16.033600   
     5.502305    VN1600_2::AIN   16.016000   
     5.602307    VN1600_2::AIN   16.033600   
     5.702309    VN1600_2::AIN   16.016000   
     5.802310    VN1600_2::AIN   16.033600   
     5.902312    VN1600_2::AIN   16.016000   
     6.002314    VN1600_2::AIN   16.033600   
     6.102316    VN1600_2::AIN   16.033600   
     6.202318    VN1600_2::AIN   16.016000   
     6.302320    VN1600_2::AIN   16.033600   
     6.402322    VN1600_2::AIN   16.016000   
     6.502324    VN1600_2::AIN   16.016000   
     6.602325    VN1600_2::AIN   16.033600   
     6.702327    VN1600_2::AIN   16.016000   
     6.802329    VN1600_2::AIN   16.033600   
     6.902331    VN1600_2::AIN   16.033600   
     7.002333    VN1600_2::AIN   16.016000   
     7.102335    VN1600_2::AIN   16.016000   
     7.202337    VN1600_2::AIN   16.016000   
     7.302338    VN1600_2::AIN   16.016000   
     7.402340    VN1600_2::AIN   16.016000   
     7.502342    VN1600_2::AIN   16.033600   
     7.602344    VN1600_2::AIN   16.016000   
     7.702346    VN1600_2::AIN   16.033600   
     7.802348    VN1600_2::AIN   16.033600   
     7.902350    VN1600_2::AIN   16.033600   
     8.002352    VN1600_2::AIN   16.033600   
     8.102354    VN1600_2::AIN   16.033600   
     8.202356    VN1600_2::AIN   16.033600   
     8.302358    VN1600_2::AIN   16.033600   
     8.402360    VN1600_2::AIN   16.033600   
     8.502362    VN1600_2::AIN   16.016000   
     8.602364    VN1600_2::AIN   16.033600   
     8.702366    VN1600_2::AIN   16.016000   
     8.802367    VN1600_2::AIN   16.016000   
     8.902369    VN1600_2::AIN   16.016000   
     9.002371    VN1600_2::AIN   16.016000   
     9.102373    VN1600_2::AIN   16.033600   
     9.202374    VN1600_2::AIN   16.016000   
     9.302376    VN1600_2::AIN   16.033600   
     9.402378    VN1600_2::AIN   16.016000   
     9.502379    VN1600_2::AIN   16.033600   
     9.602381    VN1600_2::AIN   16.016000   
     9.702383    VN1600_2::AIN   16.033600   
     9.802384    VN1600_2::AIN   16.016000   
     9.902386    VN1600_2::AIN   16.016000   
     10.002388   VN1600_2::AIN   16.016000   
     10.102389   VN1600_2::AIN   16.033600   
     10.202391   VN1600_2::AIN   16.016000   
     10.302393   VN1600_2::AIN   16.016000   
     10.402394   VN1600_2::AIN   16.033600   
     10.502396   VN1600_2::AIN   16.033600   
     10.602398   VN1600_2::AIN   16.033600   
     10.702399   VN1600_2::AIN   16.033600   
     10.802401   VN1600_2::AIN   16.033600   
     10.902403   VN1600_2::AIN   16.016000   
     11.002404   VN1600_2::AIN   16.016000   
     11.102406   VN1600_2::AIN   16.033600   
     11.202408   VN1600_2::AIN   16.016000   
     11.302409   VN1600_2::AIN   16.016000   
     11.402411   VN1600_2::AIN   16.016000   
     11.502413   VN1600_2::AIN   16.033600   
     11.602414   VN1600_2::AIN   16.033600   
     11.702416   VN1600_2::AIN   16.033600   
     11.802418   VN1600_2::AIN   16.016000   
     11.902420   VN1600_2::AIN   16.033600   
     12.002421   VN1600_2::AIN   16.033600   
     12.102423   VN1600_2::AIN   16.033600   
     12.202425   VN1600_2::AIN   16.033600   
     12.302427   VN1600_2::AIN   16.033600   
     12.402429   VN1600_2::AIN   16.016000   
     12.502430   VN1600_2::AIN   16.033600   
     12.602432   VN1600_2::AIN   16.016000   
     12.702434   VN1600_2::AIN   16.016000   
     12.802436   VN1600_2::AIN   16.016000   
     12.902438   VN1600_2::AIN   16.033600   
     13.002440   VN1600_2::AIN   16.033600   
     13.102441   VN1600_2::AIN   16.016000   
     13.202443   VN1600_2::AIN   16.016000   
     13.302445   VN1600_2::AIN   16.033600   
     13.402447   VN1600_2::AIN   16.016000   
     13.502449   VN1600_2::AIN   16.033600   
     13.602451   VN1600_2::AIN   16.033600   
     13.702452   VN1600_2::AIN   16.033600   
     13.802454   VN1600_2::AIN   16.016000   
     13.902456   VN1600_2::AIN   16.016000   
     14.002458   VN1600_2::AIN   16.033600   
     14.102460   VN1600_2::AIN   16.016000   
     14.202462   VN1600_2::AIN   16.016000   
     14.302463   VN1600_2::AIN   16.016000   
     14.402465   VN1600_2::AIN   16.016000   
     14.502467   VN1600_2::AIN   16.033600   
     14.602469   VN1600_2::AIN   16.033600   
     14.702471   VN1600_2::AIN   16.033600   
     14.802472   VN1600_2::AIN   16.033600   
     14.902474   VN1600_2::AIN   16.033600   
