     Time        Name            Data       
     5.002026    VN1600_2::AIN   1.196800   
     5.102028    VN1600_2::AIN   1.196800   
     5.202030    VN1600_2::AIN   1.196800   
     5.302031    VN1600_2::AIN   1.214400   
     5.402033    VN1600_2::AIN   1.214400   
     5.502035    VN1600_2::AIN   1.214400   
     5.602037    VN1600_2::AIN   1.196800   
     5.702039    VN1600_2::AIN   1.196800   
     5.802040    VN1600_2::AIN   1.196800   
     5.902042    VN1600_2::AIN   1.214400   
     6.002044    VN1600_2::AIN   1.214400   
     6.102046    VN1600_2::AIN   1.196800   
     6.202048    VN1600_2::AIN   1.196800   
     6.302050    VN1600_2::AIN   1.196800   
     6.402052    VN1600_2::AIN   1.196800   
     6.502054    VN1600_2::AIN   1.196800   
     6.602056    VN1600_2::AIN   1.196800   
     6.702058    VN1600_2::AIN   1.214400   
     6.802060    VN1600_2::AIN   1.196800   
     6.902062    VN1600_2::AIN   1.196800   
     7.002063    VN1600_2::AIN   1.214400   
     7.102065    VN1600_2::AIN   1.196800   
     7.202067    VN1600_2::AIN   1.196800   
     7.302069    VN1600_2::AIN   1.196800   
     7.402070    VN1600_2::AIN   1.214400   
     7.502072    VN1600_2::AIN   1.196800   
     7.602074    VN1600_2::AIN   1.179200   
     7.702075    VN1600_2::AIN   1.214400   
     7.802077    VN1600_2::AIN   1.214400   
     7.902079    VN1600_2::AIN   1.196800   
     8.002080    VN1600_2::AIN   1.196800   
     8.102082    VN1600_2::AIN   1.196800   
     8.202084    VN1600_2::AIN   1.196800   
     8.302085    VN1600_2::AIN   1.196800   
     8.402087    VN1600_2::AIN   1.214400   
     8.502088    VN1600_2::AIN   1.196800   
     8.602090    VN1600_2::AIN   1.196800   
     8.702091    VN1600_2::AIN   1.214400   
     8.802093    VN1600_2::AIN   1.196800   
     8.902095    VN1600_2::AIN   1.214400   
     9.002096    VN1600_2::AIN   1.196800   
     9.102098    VN1600_2::AIN   1.196800   
     9.202099    VN1600_2::AIN   1.214400   
     9.302101    VN1600_2::AIN   1.196800   
     9.402103    VN1600_2::AIN   1.196800   
     9.502104    VN1600_2::AIN   1.196800   
     9.602106    VN1600_2::AIN   1.196800   
     9.702108    VN1600_2::AIN   1.196800   
     9.802109    VN1600_2::AIN   1.196800   
     9.902111    VN1600_2::AIN   1.196800   
     10.002112   VN1600_2::AIN   1.196800   
     10.102114   VN1600_2::AIN   1.214400   
     10.202116   VN1600_2::AIN   1.196800   
     10.302117   VN1600_2::AIN   1.196800   
     10.402119   VN1600_2::AIN   1.196800   
     10.502120   VN1600_2::AIN   1.214400   
     10.602122   VN1600_2::AIN   1.214400   
     10.702124   VN1600_2::AIN   1.196800   
     10.802125   VN1600_2::AIN   1.196800   
     10.902127   VN1600_2::AIN   1.196800   
     11.002128   VN1600_2::AIN   1.196800   
     11.102130   VN1600_2::AIN   1.179200   
     11.202132   VN1600_2::AIN   1.196800   
     11.302133   VN1600_2::AIN   1.196800   
     11.402135   VN1600_2::AIN   1.214400   
     11.502137   VN1600_2::AIN   1.196800   
     11.602138   VN1600_2::AIN   1.196800   
     11.702140   VN1600_2::AIN   1.196800   
     11.802142   VN1600_2::AIN   1.196800   
     11.902143   VN1600_2::AIN   1.196800   
     12.002145   VN1600_2::AIN   1.179200   
     12.102147   VN1600_2::AIN   1.196800   
     12.202148   VN1600_2::AIN   1.196800   
     12.302150   VN1600_2::AIN   1.179200   
     12.402152   VN1600_2::AIN   1.196800   
     12.502153   VN1600_2::AIN   1.196800   
     12.602155   VN1600_2::AIN   1.196800   
     12.702157   VN1600_2::AIN   1.196800   
     12.802158   VN1600_2::AIN   1.196800   
     12.902160   VN1600_2::AIN   1.214400   
     13.002162   VN1600_2::AIN   1.196800   
     13.102163   VN1600_2::AIN   1.196800   
     13.202165   VN1600_2::AIN   1.214400   
     13.302167   VN1600_2::AIN   1.214400   
     13.402168   VN1600_2::AIN   1.214400   
     13.502170   VN1600_2::AIN   1.196800   
     13.602172   VN1600_2::AIN   1.214400   
     13.702173   VN1600_2::AIN   1.196800   
     13.802175   VN1600_2::AIN   1.196800   
     13.902177   VN1600_2::AIN   1.196800   
     14.002178   VN1600_2::AIN   1.196800   
     14.102180   VN1600_2::AIN   1.196800   
     14.202182   VN1600_2::AIN   1.214400   
     14.302184   VN1600_2::AIN   1.196800   
     14.402185   VN1600_2::AIN   1.196800   
     14.502187   VN1600_2::AIN   1.179200   
     14.602189   VN1600_2::AIN   1.214400   
     14.702191   VN1600_2::AIN   1.196800   
     14.802192   VN1600_2::AIN   1.214400   
     14.902194   VN1600_2::AIN   1.196800   
