     Time        Name            Data       
     5.001564    VN1600_2::AIN   3.308800   
     5.101565    VN1600_2::AIN   3.308800   
     5.201567    VN1600_2::AIN   3.291200   
     5.301568    VN1600_2::AIN   3.291200   
     5.401570    VN1600_2::AIN   3.291200   
     5.501571    VN1600_2::AIN   3.291200   
     5.601573    VN1600_2::AIN   3.308800   
     5.701575    VN1600_2::AIN   3.308800   
     5.801576    VN1600_2::AIN   3.308800   
     5.901578    VN1600_2::AIN   3.291200   
     6.001579    VN1600_2::AIN   3.291200   
     6.101581    VN1600_2::AIN   3.308800   
     6.201582    VN1600_2::AIN   3.291200   
     6.301584    VN1600_2::AIN   3.308800   
     6.401586    VN1600_2::AIN   3.291200   
     6.501587    VN1600_2::AIN   3.291200   
     6.601589    VN1600_2::AIN   3.308800   
     6.701590    VN1600_2::AIN   3.308800   
     6.801592    VN1600_2::AIN   3.308800   
     6.901593    VN1600_2::AIN   3.291200   
     7.001595    VN1600_2::AIN   3.291200   
     7.101596    VN1600_2::AIN   3.291200   
     7.201598    VN1600_2::AIN   3.308800   
     7.301600    VN1600_2::AIN   3.291200   
     7.401601    VN1600_2::AIN   3.291200   
     7.501603    VN1600_2::AIN   3.291200   
     7.601604    VN1600_2::AIN   3.291200   
     7.701606    VN1600_2::AIN   3.308800   
     7.801607    VN1600_2::AIN   3.291200   
     7.901609    VN1600_2::AIN   3.291200   
     8.001611    VN1600_2::AIN   3.291200   
     8.101612    VN1600_2::AIN   3.308800   
     8.201614    VN1600_2::AIN   3.291200   
     8.301615    VN1600_2::AIN   3.308800   
     8.401617    VN1600_2::AIN   3.308800   
     8.501619    VN1600_2::AIN   3.308800   
     8.601620    VN1600_2::AIN   3.308800   
     8.701622    VN1600_2::AIN   3.291200   
     8.801623    VN1600_2::AIN   3.291200   
     8.901625    VN1600_2::AIN   3.308800   
     9.001627    VN1600_2::AIN   3.291200   
     9.101628    VN1600_2::AIN   3.291200   
     9.201630    VN1600_2::AIN   3.291200   
     9.301631    VN1600_2::AIN   3.291200   
     9.401633    VN1600_2::AIN   3.291200   
     9.501635    VN1600_2::AIN   3.291200   
     9.601636    VN1600_2::AIN   3.308800   
     9.701638    VN1600_2::AIN   3.308800   
     9.801639    VN1600_2::AIN   3.291200   
     9.901641    VN1600_2::AIN   3.291200   
     10.001642   VN1600_2::AIN   3.308800   
     10.101644   VN1600_2::AIN   3.291200   
     10.201645   VN1600_2::AIN   3.291200   
     10.301647   VN1600_2::AIN   3.291200   
     10.401648   VN1600_2::AIN   3.291200   
     10.501650   VN1600_2::AIN   3.291200   
     10.601651   VN1600_2::AIN   3.291200   
     10.701653   VN1600_2::AIN   3.291200   
     10.801655   VN1600_2::AIN   3.291200   
     10.901656   VN1600_2::AIN   3.291200   
     11.001658   VN1600_2::AIN   3.291200   
     11.101659   VN1600_2::AIN   3.291200   
     11.201661   VN1600_2::AIN   3.291200   
     11.301662   VN1600_2::AIN   3.291200   
     11.401664   VN1600_2::AIN   3.308800   
     11.501665   VN1600_2::AIN   3.291200   
     11.601667   VN1600_2::AIN   3.308800   
     11.701668   VN1600_2::AIN   3.291200   
     11.801670   VN1600_2::AIN   3.291200   
     11.901671   VN1600_2::AIN   3.308800   
     12.001673   VN1600_2::AIN   3.291200   
     12.101674   VN1600_2::AIN   3.308800   
     12.201676   VN1600_2::AIN   3.291200   
     12.301677   VN1600_2::AIN   3.291200   
     12.401679   VN1600_2::AIN   3.291200   
     12.501681   VN1600_2::AIN   3.308800   
     12.601682   VN1600_2::AIN   3.291200   
     12.701684   VN1600_2::AIN   3.291200   
     12.801685   VN1600_2::AIN   3.308800   
     12.901687   VN1600_2::AIN   3.291200   
     13.001688   VN1600_2::AIN   3.308800   
     13.101690   VN1600_2::AIN   3.291200   
     13.201691   VN1600_2::AIN   3.291200   
     13.301693   VN1600_2::AIN   3.291200   
     13.401695   VN1600_2::AIN   3.291200   
     13.501696   VN1600_2::AIN   3.291200   
     13.601698   VN1600_2::AIN   3.291200   
     13.701699   VN1600_2::AIN   3.308800   
     13.801701   VN1600_2::AIN   3.308800   
     13.901702   VN1600_2::AIN   3.291200   
     14.001704   VN1600_2::AIN   3.291200   
     14.101706   VN1600_2::AIN   3.308800   
     14.201707   VN1600_2::AIN   3.291200   
     14.301709   VN1600_2::AIN   3.291200   
     14.401710   VN1600_2::AIN   3.308800   
     14.501712   VN1600_2::AIN   3.308800   
     14.601713   VN1600_2::AIN   3.291200   
     14.701715   VN1600_2::AIN   3.291200   
     14.801716   VN1600_2::AIN   3.308800   
     14.901718   VN1600_2::AIN   3.308800   
